,Africa East,Africa West,Albania,Algeria,Arab countries,Argentina,Armenia,Australia,Austria,Azerbaijan,Bangladesh,Belgium,Belarus,Bosnia,Brazil,Burkina Faso,Bulgaria,Canada,China,Chile,Colombia,Croatia,Czech Rep,Denmark,Dominican Rep,Egypt,Estonia,Ethiopia,Finland,France,Great Britain,Georgia,Germany,Greece,Hong Kong,Hungary,Iceland,Indonesia,India,Iran,Ireland,Iraq,Italy,Jordan,Japan,Korea South,Latvia,Lithuania,Luxembourg,Macedonia Rep,Malaysia,Mexico,Malta,Montenegro,Moldova,Morocco,Netherlands,Nigeria,Norway,New Zealand,Pakistan,Peru,Philippines,Poland,Portugal,Puerto Rico,Romania,Russia,South Africa,El Salvador,Saudi Arabia,Serbia,Singapore,Slovak Rep,Slovenia,Spain,Sweden,Switzerland,Taiwan,Tanzania,Thailand,Trinidad and Tobago,Turkey,Ukraine,Uruguay,U.S.A.,Venezuela,Vietnam,Zambia
Tanzania,0.34603149039645137,2.1215816021809966,2.9868338639884526,1.1807574233423361,1.4188294483851507,2.6335726696711523,2.38578497366038,3.7731267173126666,4.221663345658571,2.399153937716807,1.4494118882568294,3.7861312008878705,3.600873136434131,2.621505522608767,1.75147551651752,1.186229135876002,2.404198759764697,3.202769022948337,2.9062115830391284,2.2664458156230567,2.946061309628927,1.7747854939039616,2.647675241623968,4.040034941712787,1.8905726816581034,2.18045526948971,3.1533186479153055,1.8348011215351483,2.740046345686178,2.923965412938273,3.952233031170027,1.919784362221958,3.6029259844784756,2.6869623397106523,1.9895916550016992,4.168504785501085,3.824248226460064,1.3648868742019413,1.7010472669186716,1.3182113429819928,3.5346794367583216,2.799779117991102,3.3713934621521595,1.1061590927339788,4.410881708414793,3.275273958237698,3.4737722210301425,3.310807517198278,2.8007122143457,2.4109807794689635,1.912129964820247,3.466664768253192,3.0391483495652527,2.8284757477053843,2.906126363642454,1.7540016150554698,3.728251161826523,2.749760578597503,3.3090025761617228,3.832104554610618,2.277151013452258,1.8690265736627985,1.8401178943711738,2.8774161078749807,2.386917778584857,2.994991701055076,2.383751716533501,3.2484730579166983,1.9645384369025873,3.115687254010561,1.3638519400213107,2.2865333115243143,2.5974574898891314,4.211704625031884,2.2486628948473117,2.220944862286433,4.003305336819577,3.708959824973491,2.758836454975342,0.0,0.8772240149152795,2.5753059917199814,1.8804535351285643,3.6875712110462198,2.447917963637549,3.7152870792959,3.6570779213221023,1.3617423436960243,0.6984383351530075
Thailand,0.7759073955345278,2.0213996097325375,3.366769980451551,1.1117660329613677,1.6494981519617755,2.2673693599200986,2.3076769577648744,3.8781378015193444,4.143245399681088,2.383467137529856,1.8898035138200628,3.6822406006052995,3.5189040512548426,2.5734151509558294,1.5154823856667194,1.592594705101141,2.3144062413772803,3.3080973020747826,3.5082360173274343,1.4861823115712791,2.6080618226061034,1.6231807068022466,2.7720683812905187,4.0568872701084775,2.2520841925058406,2.5597906885109447,3.2384891275991303,2.00771938085325,2.5309584025997225,2.826081536769144,4.211360613747995,1.6497793810048385,3.723117975464194,2.2832471157010508,2.7054439916050415,4.318222774400325,3.6673657623730205,1.784164682098593,2.435348809736135,1.3552187686333939,3.7469555598744084,2.7487900771655593,3.5357133275657224,0.950507522325824,4.456301611153383,3.1008264859598063,3.4597195176281272,3.295886866840123,2.6993574669361147,2.3757419289133397,2.4587920141783197,3.2586620940295687,2.6526086674176796,2.819555553255086,2.7970615228717457,1.9579400205790696,3.6195454200679706,2.675352956630989,3.1366365134224394,3.8483731826546803,2.367175703190659,1.2080819900117405,2.4588465836011433,2.8598908071216944,1.758753442677697,3.1115444562459076,2.3174282515845324,3.190571690767987,2.0492861146069554,2.4670086049556423,1.419474496911381,2.098442093998719,3.2289247680869035,4.748589643283265,1.6299523310024175,1.9084637619980358,3.9526729681441326,3.798403677491734,2.6495064255432608,0.8772240149152795,0.0,2.372393168512542,1.5014883885784098,3.65736870586829,1.8049470960837473,3.8909744523906036,3.46462046455542,1.9967987189633116,1.0129420624324175
Trinidad and Tobago,2.353723217134886,1.6254830961216618,4.333971785045203,3.1238437636751946,2.8708578302938683,2.1314566295144237,3.9847780612082513,3.3132119774986886,3.4930359889709894,4.099982801233007,3.421314794478263,4.4805337119228055,5.6116520753701185,4.0238789525692855,2.4092814799783313,3.042927047554851,4.238877751291739,3.063621862819617,4.4478652365098945,2.5165840662081833,1.566282200223129,3.507335860165662,3.8850052435738713,4.120000696594665,1.836404550779836,3.73052432462873,4.738104883853636,1.9512974021425846,3.1468521628544033,3.990387042090068,3.7845821976867087,2.8840513058111092,4.164556041275143,3.004059512022774,3.793503949278279,4.5043000631935985,4.115770098202264,3.230060210837524,3.573778620485015,2.302132710615681,2.871034365508815,4.218162363791164,4.1299278835538695,2.165231728457931,4.63666190461853,4.653884262939775,5.205440737203911,4.976471576128325,3.1834034971686194,4.042291798843459,3.200584731292192,2.4175869056260866,3.1827458020901744,4.568281379801196,4.718824074944291,3.0490102357507345,4.3789087723415205,1.7674242164302816,3.946807262548582,3.1443621210957966,3.9561205620880346,2.485321475676399,3.0434700023156287,3.7590730499761023,3.45193221746438,1.889338951597622,4.223923827662626,5.099603658136673,1.2586620130236956,2.3230573181251817,2.595287967310857,3.914226004174981,3.894099415832676,5.182295595479876,3.573705477394912,3.1748792875557608,4.366375720352895,3.5868157445493103,3.77031142178961,2.5753059917199814,2.372393168512542,0.0,2.8149305688462847,5.639793801096862,2.85627914383584,3.4136257421063987,2.2820497243950353,3.3042778255911345,2.328979901353955
Turkey,1.7645522318996614,2.6353381348184124,2.8913961565424584,1.62304778242513,1.6263925350299473,1.6464796184115547,1.7964549013441868,3.540571546292447,3.534829312637022,1.7074546804963724,2.0764786353634457,2.3569890726521465,2.9493703611177478,1.5728123571569332,0.6697365647106448,2.3425246880205184,1.8003532034674392,3.0434819079754254,3.612784680743931,1.5351098128175404,2.525290424956095,1.011934362292339,1.8728869240159405,4.4767892693502604,2.5735762032903775,3.2248189752830996,3.003360481560194,2.5902889064014714,2.5826184427539576,1.6537730946606486,3.8763934060687824,1.3779570533867735,2.955421654656102,1.0088814652956428,3.148481506999542,3.3052933828359263,3.8278669527506453,2.238645757268981,2.520805816428809,1.8978425492194755,3.7249119182768973,2.402625817936568,2.58778627118704,1.7589300610036491,3.3557979520021815,2.594037693980026,3.4066946251901333,3.105686841279315,1.9599421423824819,1.4908256623372633,2.9059066668612044,2.7734205369509968,1.4142364894963417,2.1259484661978854,2.1729463218355263,1.9778012060872205,3.4599123796066484,3.159651043783508,3.452293403641883,3.5925214688946694,2.559875778033555,1.2927698692057934,2.715313700789611,1.768916491480367,1.5121188516593616,3.490872863502726,1.80050193157974,2.4425386031824137,2.341290886809119,2.2698622561826394,1.2159844706666278,1.5048480458221134,3.848601997652761,4.158217011944183,1.5213142974072589,0.807244192144492,4.29595286931305,3.107207036115467,2.3049297413039405,1.8804535351285643,1.5014883885784098,2.8149305688462847,0.0,2.9286619540612273,1.1411163752309759,3.5700383686505943,3.2972232235579284,2.7984476491595123,1.836111237197465
Ukraine,3.788393125446396,5.086562170268434,3.517876787281,3.173560311113309,3.4903824940657797,4.393255291344094,2.4264190900622613,5.5325106385046325,5.5606203461940815,2.1004279503078855,3.2262927101580536,2.881944923631082,0.554334132447925,2.0232246676234458,3.3235946791601023,3.9183230294126963,1.891942875974538,4.956237537749345,4.076972698897869,3.8804584392736508,5.287719296055226,2.200708759261411,2.7334900575479004,5.997227120874554,4.941905436452089,4.5368431594214425,3.034641985890402,4.935483918387691,4.338682591735858,2.442978117579814,5.507318472819943,3.463003365868591,3.9816235383859313,3.3753714300444746,4.044795095712355,4.435963260656937,5.217099779905401,3.417586287754402,3.4835947685200828,4.127401334000025,5.8973246221644295,3.2082686259736,3.610753373706149,4.070659349221365,4.359447298737045,2.545131312494105,3.1008255789366523,2.8604098347337747,3.700779077961431,1.8459370708124476,4.245254923068086,5.2153484714959015,3.4946502491869125,1.7865248110194063,1.541984144090977,3.7636801539642137,4.3319606635569174,5.625105899508551,4.743570769642953,5.688018873549876,3.470736077975199,3.7471485250543104,4.283944274413351,3.158231862755916,3.1828455937002595,5.941849511375241,2.002808265059462,0.9205162937537205,4.919875492713256,4.8051630997032255,3.324572435868447,2.231888320855998,4.818144615154111,4.569148062116009,2.7331127208670685,2.8381725753832,5.487584141874036,4.727697969483824,3.226986845775434,3.6875712110462198,3.65736870586829,5.639793801096862,2.9286619540612273,0.0,3.5456156670612775,5.451972519805641,5.816343190677854,3.936989791198652,3.8838002840219112
Uruguay,2.278916149134774,2.685991813697907,3.7528162592355936,1.881614057364042,2.0529519606636994,1.4275890684540646,2.5222145970231273,3.7264749390944796,3.9481322939128676,2.4775654290414404,2.8696737350432406,3.0376053906992597,3.4757348072177168,2.4734752365227415,1.4859406561704327,2.804744498216884,2.552280968061936,3.388336880393888,4.674623120029912,1.1939245039355117,2.4224958271051498,1.9061116396774254,2.7894239613212433,4.6409184289088685,2.9382296349885824,3.4706833240211576,3.6865569171462793,2.8894305600623262,2.6976243394518575,2.296030393196804,4.419677186922084,1.7946304683591536,3.7600462032060005,1.3192511561397273,4.052874960598615,3.873487779200887,3.7750581371332843,3.1508898890779453,3.4162072554254115,2.007214203231142,4.051110698985344,2.5529987000422225,3.2740984522876495,1.887773503797387,4.12853701257961,3.4102478712798074,3.79487227068978,3.67683336887321,2.610183481504973,2.3074889385476776,3.6084491993308063,2.8680358586171266,1.5543048374327812,2.9356088588270617,2.818591655202051,2.1880764795690055,3.800429200383343,3.3112011664805983,3.4751175520026503,3.8201794110952587,3.0988057508110862,1.0922273343457223,3.3503271275124287,2.1602041863010126,1.0474136538946348,3.5834445711938105,2.355370439138991,3.1400477820337582,2.839699532504403,1.799351376379887,1.8238641094109047,2.0641887578034597,4.750970616076651,5.115824489914035,1.6311348705082043,1.3517952941809193,4.536101250721111,3.817313628022426,3.2435543039873567,2.447917963637549,1.8049470960837473,2.85627914383584,1.1411163752309759,3.5456156670612775,0.0,3.8557007515415602,3.3527311676307265,3.6117512671939784,2.2994269324422016
U.S.A.,3.4894697851288194,3.805985126446346,4.855799677503334,4.135421939343821,3.5674462060839462,2.788749428409281,5.0260295363342244,0.3601559194261322,2.94154491496502,4.78565786400437,4.387078051527623,3.5865432658767094,5.652646063922158,4.431931083206511,3.2477707883019376,4.316727643234904,4.740188780624261,0.8460197238721731,4.925987906072241,4.132095050823322,4.0750112374216805,4.13975329031279,3.296324784457523,3.057213136059374,2.748434021337717,4.932442589742139,4.004298681264825,4.123853999628784,2.52028266751889,3.2166511268454023,1.2110378754179014,4.328409566117767,3.027005541158119,3.822223792246668,4.250469554095752,3.0983385355602433,2.9173959262433673,4.41964602936798,3.3892637515518356,2.9608565848048567,1.2569996636447114,5.174911723456589,2.7607400907536546,3.8477068235352516,4.493630627412778,5.337776147341978,4.361177912132372,4.344671087852007,2.511667421857605,4.450233706664029,4.231996862603845,3.9634838433474004,3.073693561609078,5.171884661271315,5.362726851060574,3.3383311667059523,3.1902040065601325,4.538345722660573,3.219251586241345,1.1375274916144984,4.849787315835077,4.231401806096632,3.8628308619205565,3.4232797528967644,4.522415895755127,2.937155945894812,4.9103760868289035,5.36913884738417,3.0336207172569893,4.345604747911792,2.9025707337569377,4.828781519410866,4.551962063924059,4.846172181692829,4.602367076790759,3.2217711408023373,3.5759723600695144,2.369321710789529,4.663355442728821,3.7152870792959,3.8909744523906036,3.4136257421063987,3.5700383686505943,5.451972519805641,3.8557007515415602,0.0,4.516362704307783,4.190376814649762,3.1250088750616616
Venezuela,3.588401589025929,2.1031619893242715,4.289544190175651,3.757177850602605,3.343158580841198,2.925817330099233,4.0534050670807185,4.413960891530201,4.626380643881535,4.214565069585607,3.969021367110829,4.597503501259821,5.7900651711061375,3.8712418801568576,2.826316911288132,4.014909214814538,4.789064519690914,4.328614202660904,4.985250690975899,3.1098225231338903,1.1502162505955205,4.009895173403237,4.587678259514408,5.916785783361452,2.882017452452147,4.469267249205529,5.9813617404906285,2.6751820036027234,4.70461028066062,4.365269099458388,4.91451658596446,3.405304583468183,5.100705361737649,3.2243910567668164,4.81604659817042,4.98092706208237,5.616896117214239,3.881152379780871,4.354417614772304,3.6318223297195007,4.396305757929085,4.0646397197646715,4.813861504856971,3.055161427300281,4.636311258451973,5.178569624580212,6.473999764779651,6.188825876552465,4.222491678042591,4.023370792786434,3.3128697339947903,0.9346209503205356,3.5379303373330897,4.618194183963599,4.782738089707182,3.842538344358056,5.596964188774498,1.5018179424075782,5.554341245865986,4.564079088810103,4.971165663820913,3.1091802475969015,3.221569617852756,4.037803828111067,4.075338460270714,2.623264379981538,4.3361006253756464,5.137977386460053,2.788345108010121,2.2048367841800687,3.293725898548201,3.9947965005458066,4.824858399052893,4.89849159506197,4.107115023042428,3.9043955033885354,5.880621219642927,4.4798799067436805,4.3729785601303215,3.6570779213221023,3.46462046455542,2.2820497243950353,3.2972232235579284,5.816343190677854,3.3527311676307265,4.516362704307783,0.0,4.404882483477483,3.697076275933806
Vietnam,1.5392870190055148,3.012166140710174,3.182057844409726,2.3735434623596836,2.5522014534524446,3.7041011048014743,2.8960297766638523,4.340834480505549,4.49451045784955,2.9370052636425226,1.8654267439016508,4.165612635322882,3.8917677532542556,3.06938773579006,2.622191792346404,1.957559236764578,2.7781100060955675,3.6301287380363685,2.016051861367746,3.266894786926119,3.8880251230981875,2.405801054488423,2.9321559604824805,4.130011147480402,2.6660546295974217,2.928709754356065,3.0398271023602264,2.6466113833769014,3.2820311270631657,3.4942370323387713,4.04893188984176,2.828855515505416,3.6119653600115535,3.587846913277292,1.258175702284918,4.589369960566183,4.290017568506548,1.0460513474438393,1.6787479263487106,2.5105197608265155,3.875240280557394,3.764009252933558,3.757074771654755,2.4050821276566854,4.592523013734175,3.179386447936317,3.5805893768698276,3.2700644782840933,3.1489964161775106,2.9827090376955905,1.9934928298892947,4.270498226084596,3.876364473017492,3.1436075078590817,3.327240889740413,2.8887279509067327,3.8439125463509725,3.4041725163115415,3.7097141009555927,4.241988660023108,2.616565091718177,3.0341132692095094,2.336389448399274,3.757140284567219,3.5031343880793466,3.667353371189574,3.0758459897792076,3.5522658401173723,2.4248609179677234,4.121521066562223,2.318193025649711,3.0295971309324634,1.381380701262656,4.079215644069684,3.0282114987716904,3.0600358032303343,3.984942254281637,3.7755466531052275,2.524842322856116,1.3617423436960243,1.9967987189633116,3.3042778255911345,2.7984476491595123,3.936989791198652,3.6117512671939784,4.190376814649762,4.404882483477483,0.0,1.7028087012921531
Zambia,0.4320656634199722,2.131634344351222,3.319271121634278,1.4789425091470174,1.5458730924968567,2.2482049667740283,2.788688554389364,3.166327923276714,3.7854160136638058,2.73264775246791,1.927699929758118,3.612180057671904,3.8440887398807684,2.8542758973772,1.6805661353614443,1.5780279021216608,2.627864377339728,2.5945187811288744,3.2489159778391263,2.204515150725003,2.913969773755491,1.9714219591867397,2.501932569734406,3.461231630200091,1.669442454613152,2.515787035700743,2.9455327503143214,2.034486234155821,2.1316321674204137,2.7264919069251285,3.428260657118958,2.1133027171639065,3.2938637413148926,2.6107979045503273,2.247861078032584,3.8812766562605354,3.2341884050073246,1.8817477304863677,1.80535139649678,0.8568073299909527,2.950536088334901,3.1325679534943403,3.074828669863629,1.25470655211814,4.36681640381543,3.4733589733302797,3.236393531757206,3.128801265941941,2.388492343924205,2.6675839344138983,2.310002230847623,3.432566988120719,2.739590501821046,3.1809547374578777,3.258662528584563,1.639008588005073,3.279815520184968,2.910806648678048,2.7659633625068496,3.1995729334776297,2.488400241563928,1.946696395207085,2.142322848693448,2.744308763774988,2.4020508008111765,2.7192826322764834,2.73152958366594,3.540346395371046,1.7422653001145119,3.040868816645289,1.1726970418286127,2.6236260905355944,2.831980914564155,4.401915056784828,2.3598263084735946,1.9774532543207404,3.541768012986526,3.318119437981038,2.912533914153344,0.6984383351530075,1.0129420624324175,2.328979901353955,1.836111237197465,3.8838002840219112,2.2994269324422016,3.1250088750616616,3.697076275933806,1.7028087012921531,0.0
